cmte_id,cand_id,cand_nm,recipient_nm,disb_amt,disb_dt,recipient_city,recipient_st,recipient_zip,disb_desc,memo_cd,memo_text,form_tp,file_num,tran_id,election_tp
C00580100,"P80001571","Trump, Donald J.","NYC TAXI & LIMOUSINE COMMISSION",63.36,20-SEP-15,"NEW YORK","NY","11101","TRAVEL: GROUND TRANSPORTATION [AMEX: SB2","X","","SB23","1047287","SB23.254232","P2016",
C00580100,"P80001571","Trump, Donald J.","NYC TAXI & LIMOUSINE COMMISSION",14.69,27-SEP-15,"NEW YORK","NY","11101","TRAVEL: GROUND TRANSPORTATION [AMEX: SB2","X","","SB23","1047287","SB23.254324","P2016",
C00580100,"P80001571","Trump, Donald J.","NYC TAXI & LIMOUSINE COMMISSION",19.2,27-SEP-15,"NEW YORK","NY","11101","TRAVEL: GROUND TRANSPORTATION [AMEX: SB2","X","","SB23","1047287","SB23.254325","P2016",
C00580100,"P80001571","Trump, Donald J.","NYC TAXI & LIMOUSINE COMMISSION",37.56,27-SEP-15,"NEW YORK","NY","11101","TRAVEL: GROUND TRANSPORTATION [AMEX: SB2","X","","SB23","1047287","SB23.254326","P2016",
C00580100,"P80001571","Trump, Donald J.","NYC TAXI & LIMOUSINE COMMISSION",5.75,05-OCT-15,"NEW YORK","NY","11101","TRAVEL: GROUND TRANSPORTATION [AMEX: SB2","X","","SB23","1047287","SB23.254495","P2016",
C00580100,"P80001571","Trump, Donald J.","NYC TAXI & LIMOUSINE COMMISSION",8.76,05-OCT-15,"NEW YORK","NY","11101","TRAVEL: GROUND TRANSPORTATION [AMEX: SB2","X","","SB23","1047287","SB23.254496","P2016",
C00580100,"P80001571","Trump, Donald J.","NYC TAXI & LIMOUSINE COMMISSION",37.55,06-OCT-15,"NEW YORK","NY","11101","TRAVEL: GROUND TRANSPORTATION [AMEX: SB2","X","","SB23","1047287","SB23.254515","P2016",
C00580100,"P80001571","Trump, Donald J.","NYC TAXI & LIMOUSINE COMMISSION",47.81,06-OCT-15,"NEW YORK","NY","11101","TRAVEL: GROUND TRANSPORTATION [AMEX: SB2","X","","SB23","1047287","SB23.254516","P2016",
C00580100,"P80001571","Trump, Donald J.","NYC TAXI & LIMOUSINE COMMISSION",13.5,18-OCT-15,"NEW YORK","NY","11101","TRAVEL: GROUND TRANSPORTATION [AMEX: SB2","X","","SB23","1047287","SB23.254746","P2016",
C00580100,"P80001571","Trump, Donald J.","NYC TAXI & LIMOUSINE COMMISSION",67.09,18-OCT-15,"NEW YORK","NY","11101","TRAVEL: GROUND TRANSPORTATION [AMEX: SB2","X","","SB23","1047287","SB23.254747","P2016",
C00580100,"P80001571","Trump, Donald J.","NYC TAXI & LIMOUSINE COMMISSION",63.35,25-OCT-15,"NEW YORK","NY","11101","TRAVEL: GROUND TRANSPORTATION [AMEX: SB2","X","","SB23","1047287","SB23.254937","P2016",
C00580100,"P80001571","Trump, Donald J.","NYC TAXI & LIMOUSINE COMMISSION",32.75,01-NOV-15,"NEW YORK","NY","11101","TRAVEL: GROUND TRANSPORTATION [AMEX: SB2","X","","SB23","1047287","SB23.255058","P2016",
C00580100,"P80001571","Trump, Donald J.","NYC TAXI & LIMOUSINE COMMISSION",7.3,07-NOV-15,"NEW YORK","NY","11101","TRAVEL: GROUND TRANSPORTATION [AMEX: SB2","X","","SB23","1047287","SB23.255145","P2016",
C00580100,"P80001571","Trump, Donald J.","NYC TAXI & LIMOUSINE COMMISSION",63.35,14-NOV-15,"NEW YORK","NY","11101","TRAVEL: GROUND TRANSPORTATION [AMEX: SB2","X","","SB23","1047287","SB23.255253","P2016",
C00580100,"P80001571","Trump, Donald J.","NYC TAXI & LIMOUSINE COMMISSION",45.99,16-NOV-15,"NEW YORK","NY","11101","TRAVEL: GROUND TRANSPORTATION [AMEX: SB2","X","","SB23","1047287","SB23.255279","P2016",
C00580100,"P80001571","Trump, Donald J.","NYC TAXI & LIMOUSINE COMMISSION",29.3,18-NOV-15,"NEW YORK","NY","11101","TRAVEL: GROUND TRANSPORTATION [MENTOR: S","X","","SB23","1047287","SB23.255619","P2016",
C00580100,"P80001571","Trump, Donald J.","NYC TAXI & LIMOUSINE COMMISSION",36.84,18-NOV-15,"NEW YORK","NY","11101","TRAVEL: GROUND TRANSPORTATION [MENTOR: S","X","","SB23","1047287","SB23.255620","P2016",
C00580100,"P80001571","Trump, Donald J.","ONE HOUR FRAMING",370.17,22-OCT-15,"NEW YORK","NY","10016","OFFICE SUPPLIES","","","SB23","1047287","SB23.248998","P2016",
C00580100,"P80001571","Trump, Donald J.","ORIGINAL RAY'S PIZZA",17.56,27-AUG-15,"NEW YORK","NY","10065","MEETING EXPENSE: MEALS [AMEX: SB23.24838","X","","SB23","1047287","SB23.255530","P2016",
C00580100,"P80001571","Trump, Donald J.","ORIGINAL RAY'S PIZZA",6.29,28-AUG-15,"NEW YORK","NY","10065","MEETING EXPENSE: MEALS [AMEX: SB23.24838","X","","SB23","1047287","SB23.255528","P2016",
C00580100,"P80001571","Trump, Donald J.","LAGUARDIA AIRPORT",39,05-OCT-15,"NEW YORK","NY","11371","TRAVEL: PARKING SERVICES [JURAIN: SB23.2","X","","SB23","1047287","SB23.255595","P2016",
C00580100,"P80001571","Trump, Donald J.","LAGUARDIA AIRPORT",39,05-OCT-15,"NEW YORK","NY","11371","TRAVEL: PARKING SERVICES [JURAIN: SB23.2","X","","SB23","1047287","SB23.255596","P2016",
C00580100,"P80001571","Trump, Donald J.","LAGUARDIA AIRPORT",39,05-OCT-15,"NEW YORK","NY","11371","TRAVEL: PARKING SERVICES [JURAIN: SB23.2","X","","SB23","1047287","SB23.255597","P2016",
C00580100,"P80001571","Trump, Donald J.","LAGUARDIA AIRPORT",39,05-OCT-15,"NEW YORK","NY","11371","TRAVEL: PARKING SERVICES [JURAIN: SB23.2","X","","SB23","1047287","SB23.255598","P2016",
C00580100,"P80001571","Trump, Donald J.","LAGUARDIA AIRPORT",39,05-OCT-15,"NEW YORK","NY","11371","TRAVEL: PARKING SERVICES [JURAIN: SB23.2","X","","SB23","1047287","SB23.255599","P2016",
C00580100,"P80001571","Trump, Donald J.","LAGUARDIA AIRPORT",39,05-OCT-15,"NEW YORK","NY","11371","TRAVEL: PARKING SERVICES [JURAIN: SB23.2","X","","SB23","1047287","SB23.255600","P2016",
C00580100,"P80001571","Trump, Donald J.","LAGUARDIA AIRPORT",39,23-OCT-15,"NEW YORK","NY","11371","TRAVEL: PARKING SERVICES [JURAIN: SB23.2","X","","SB23","1047287","SB23.255601","P2016",
C00580100,"P80001571","Trump, Donald J.","LAGUARDIA AIRPORT",39,23-OCT-15,"NEW YORK","NY","11371","TRAVEL: PARKING SERVICES [JURAIN: SB23.2","X","","SB23","1047287","SB23.255602","P2016",
C00580100,"P80001571","Trump, Donald J.","LAGUARDIA AIRPORT",39,23-OCT-15,"NEW YORK","NY","11371","TRAVEL: PARKING SERVICES [JURAIN: SB23.2","X","","SB23","1047287","SB23.255603","P2016",
C00580100,"P80001571","Trump, Donald J.","LAGUARDIA AIRPORT",39,23-OCT-15,"NEW YORK","NY","11371","TRAVEL: PARKING SERVICES [JURAIN: SB23.2","X","","SB23","1047287","SB23.255604","P2016",
C00580100,"P80001571","Trump, Donald J.","LAGUARDIA AIRPORT",39,23-OCT-15,"NEW YORK","NY","11371","TRAVEL: PARKING SERVICES [JURAIN: SB23.2","X","","SB23","1047287","SB23.255605","P2016",
C00580100,"P80001571","Trump, Donald J.","LAGUARDIA AIRPORT",39,23-OCT-15,"NEW YORK","NY","11371","TRAVEL: PARKING SERVICES [JURAIN: SB23.2","X","","SB23","1047287","SB23.255606","P2016",
C00580100,"P80001571","Trump, Donald J.","LAGUARDIA AIRPORT",39,23-OCT-15,"NEW YORK","NY","11371","TRAVEL: PARKING SERVICES [JURAIN: SB23.2","X","","SB23","1047287","SB23.255607","P2016",
C00580100,"P80001571","Trump, Donald J.","LAGUARDIA AIRPORT",39,23-OCT-15,"NEW YORK","NY","11371","TRAVEL: PARKING SERVICES [JURAIN: SB23.2","X","","SB23","1047287","SB23.255608","P2016",
C00580100,"P80001571","Trump, Donald J.","LAGUARDIA AIRPORT",39,26-OCT-15,"NEW YORK","NY","11371","TRAVEL: PARKING SERVICES [JURAIN: SB23.2","X","","SB23","1047287","SB23.255611","P2016",
C00580100,"P80001571","Trump, Donald J.","LAGUARDIA AIRPORT",39,26-OCT-15,"NEW YORK","NY","11371","TRAVEL: PARKING SERVICES [JURAIN: SB23.2","X","","SB23","1047287","SB23.255612","P2016",
C00580100,"P80001571","Trump, Donald J.","LAGUARDIA AIRPORT",39,26-OCT-15,"NEW YORK","NY","11371","TRAVEL: PARKING SERVICES [JURAIN: SB23.2","X","","SB23","1047287","SB23.255613","P2016",
C00580100,"P80001571","Trump, Donald J.","LAGUARDIA AIRPORT",39,26-OCT-15,"NEW YORK","NY","11371","TRAVEL: PARKING SERVICES [JURAIN: SB23.2","X","","SB23","1047287","SB23.255614","P2016",
C00580100,"P80001571","Trump, Donald J.","LEDBETTER, EARL",750,21-DEC-15,"NEW YORK","NY","10022","PAYROLL","","","SB23","1047287","SB23.248844","P2016",
C00580100,"P80001571","Trump, Donald J.","LEDBETTER, EARL",750,30-DEC-15,"NEW YORK","NY","10022","PAYROLL","","","SB23","1047287","SB23.248845","P2016",
C00580100,"P80001571","Trump, Donald J.","AMERICAN EXPRESS",29.94,03-SEP-15,"NEW YORK","NY","10281","TRAVEL: INSURANCE [AMEX: SB23.248389]","X","","SB23","1047287","SB23.254068","P2016",
C00580100,"P80001571","Trump, Donald J.","AMERICAN EXPRESS",49.46,07-SEP-15,"NEW YORK","NY","10281","TRAVEL: INSURANCE [AMEX: SB23.248389]","X","","SB23","1047287","SB23.254081","P2016",
C00580100,"P80001571","Trump, Donald J.","AMERICAN EXPRESS",28.76,09-SEP-15,"NEW YORK","NY","10281","TRAVEL: INSURANCE [AMEX: SB23.248389]","X","","SB23","1047287","SB23.254095","P2016",
C00580100,"P80001571","Trump, Donald J.","AMERICAN EXPRESS",21.88,11-SEP-15,"NEW YORK","NY","10281","TRAVEL: INSURANCE [AMEX: SB23.248389]","X","","SB23","1047287","SB23.254108","P2016",
C00580100,"P80001571","Trump, Donald J.","AMERICAN EXPRESS",39.49,11-SEP-15,"NEW YORK","NY","10281","TRAVEL: INSURANCE [AMEX: SB23.248389]","X","","SB23","1047287","SB23.254109","P2016",
C00580100,"P80001571","Trump, Donald J.","AMERICAN EXPRESS",23.23,14-SEP-15,"NEW YORK","NY","10281","TRAVEL: INSURANCE [AMEX: SB23.248389]","X","","SB23","1047287","SB23.254133","P2016",
C00580100,"P80001571","Trump, Donald J.","AMERICAN EXPRESS",17.5,18-SEP-15,"NEW YORK","NY","10281","TRAVEL: INSURANCE [AMEX: SB23.248389]","X","","SB23","1047287","SB23.254203","P2016",
C00580100,"P80001571","Trump, Donald J.","AMERICAN EXPRESS",21,20-SEP-15,"NEW YORK","NY","10281","TRAVEL: INSURANCE [AMEX: SB23.248389]","X","","SB23","1047287","SB23.254229","P2016",
C00580100,"P80001571","Trump, Donald J.","AMERICAN EXPRESS",26.23,20-SEP-15,"NEW YORK","NY","10281","TRAVEL: INSURANCE [AMEX: SB23.248389]","X","","SB23","1047287","SB23.254230","P2016",
C00580100,"P80001571","Trump, Donald J.","AMERICAN EXPRESS",53.29,21-SEP-15,"NEW YORK","NY","10281","TRAVEL: INSURANCE [AMEX: SB23.248389]","X","","SB23","1047287","SB23.254234","P2016",
C00580100,"P80001571","Trump, Donald J.","AMERICAN EXPRESS",87.15,24-SEP-15,"NEW YORK","NY","10281","TRAVEL: INSURANCE [AMEX: SB23.248389]","X","","SB23","1047287","SB23.254279","P2016",
C00580100,"P80001571","Trump, Donald J.","AMERICAN EXPRESS",23.35,26-SEP-15,"NEW YORK","NY","10281","TRAVEL: INSURANCE [AMEX: SB23.248389]","X","","SB23","1047287","SB23.254306","P2016",
C00580100,"P80001571","Trump, Donald J.","AMERICAN EXPRESS",21.88,27-SEP-15,"NEW YORK","NY","10281","TRAVEL: INSURANCE [AMEX: SB23.248389]","X","","SB23","1047287","SB23.254312","P2016",
C00580100,"P80001571","Trump, Donald J.","AMERICAN EXPRESS",8.5,28-SEP-15,"NEW YORK","NY","10281","TRAVEL: INSURANCE [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254339","P2016",
C00580100,"P80001571","Trump, Donald J.","AMERICAN EXPRESS",42,28-SEP-15,"NEW YORK","NY","10281","TRAVEL: INSURANCE [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254340","P2016",
C00580100,"P80001571","Trump, Donald J.","AMERICAN EXPRESS",70.7,28-SEP-15,"NEW YORK","NY","10281","TRAVEL: INSURANCE [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254341","P2016",
C00580100,"P80001571","Trump, Donald J.","AMERICAN EXPRESS",44.21,29-SEP-15,"NEW YORK","NY","10281","TRAVEL: INSURANCE [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254366","P2016",
C00580100,"P80001571","Trump, Donald J.","AMERICAN EXPRESS",36.64,30-SEP-15,"NEW YORK","NY","10281","TRAVEL: INSURANCE [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254378","P2016",
C00580100,"P80001571","Trump, Donald J.","AMERICAN EXPRESS",63,30-SEP-15,"NEW YORK","NY","10281","TRAVEL: INSURANCE [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254379","P2016",
C00580100,"P80001571","Trump, Donald J.","AMERICAN EXPRESS",25.86,02-OCT-15,"NEW YORK","NY","10281","TRAVEL: INSURANCE [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254434","P2016",
C00580100,"P80001571","Trump, Donald J.","AMERICAN EXPRESS",36.64,02-OCT-15,"NEW YORK","NY","10281","TRAVEL: INSURANCE [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254435","P2016",
C00580100,"P80001571","Trump, Donald J.","AMERICAN EXPRESS",44.06,02-OCT-15,"NEW YORK","NY","10281","TRAVEL: INSURANCE [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254436","P2016",
C00580100,"P80001571","Trump, Donald J.","AMERICAN EXPRESS",78.33,02-OCT-15,"NEW YORK","NY","10281","TRAVEL: INSURANCE [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254437","P2016",
C00580100,"P80001571","Trump, Donald J.","AMERICAN EXPRESS",94.53,02-OCT-15,"NEW YORK","NY","10281","TRAVEL: INSURANCE [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254438","P2016",
C00580100,"P80001571","Trump, Donald J.","AMERICAN EXPRESS",22.75,05-OCT-15,"NEW YORK","NY","10281","TRAVEL: INSURANCE [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254489","P2016",
C00580100,"P80001571","Trump, Donald J.","AMERICAN EXPRESS",42,06-OCT-15,"NEW YORK","NY","10281","TRAVEL: INSURANCE [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254505","P2016",
C00580100,"P80001571","Trump, Donald J.","AMERICAN EXPRESS",42,06-OCT-15,"NEW YORK","NY","10281","TRAVEL: INSURANCE [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254506","P2016",
C00580100,"P80001571","Trump, Donald J.","AMERICAN EXPRESS",63,06-OCT-15,"NEW YORK","NY","10281","TRAVEL: INSURANCE [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254507","P2016",
C00580100,"P80001571","Trump, Donald J.","AMERICAN EXPRESS",93.27,06-OCT-15,"NEW YORK","NY","10281","TRAVEL: INSURANCE [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254508","P2016",
C00580100,"P80001571","Trump, Donald J.","AMERICAN EXPRESS",43.21,08-OCT-15,"NEW YORK","NY","10281","TRAVEL: INSURANCE [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254560","P2016",
C00580100,"P80001571","Trump, Donald J.","AMERICAN EXPRESS",43.95,08-OCT-15,"NEW YORK","NY","10281","TRAVEL: INSURANCE [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254561","P2016",
C00580100,"P80001571","Trump, Donald J.","AMERICAN EXPRESS",6679.72,09-OCT-15,"NEW YORK","NY","10281","CREDIT CARD PAYMENTS: SEE MEMO ENTRIES","","","SB23","1047287","SB23.248388","P2016",
C00580100,"P80001571","Trump, Donald J.","AMERICAN EXPRESS",63,10-OCT-15,"NEW YORK","NY","10281","TRAVEL: INSURANCE [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254589","P2016",
C00580100,"P80001571","Trump, Donald J.","AMERICAN EXPRESS",63,10-OCT-15,"NEW YORK","NY","10281","TRAVEL: INSURANCE [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254590","P2016",
C00580100,"P80001571","Trump, Donald J.","AMERICAN EXPRESS",46.23,11-OCT-15,"NEW YORK","NY","10281","TRAVEL: INSURANCE [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254608","P2016",
C00580100,"P80001571","Trump, Donald J.","AMERICAN EXPRESS",27.16,13-OCT-15,"NEW YORK","NY","10281","TRAVEL: INSURANCE [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254628","P2016",
C00580100,"P80001571","Trump, Donald J.","RUE 57",281,03-SEP-15,"NEW YORK","NY","10019","MEETING EXPENSE: MEALS [AMEX: SB23.24838","X","","SB23","1047287","SB23.254071","P2016",
C00580100,"P80001571","Trump, Donald J.","S&R MEDALLION CORPORATION",6.83,18-SEP-15,"NEW YORK","NY","10019","TRAVEL: GROUND TRANSPORTATION [AMEX: SB2","X","","SB23","1047287","SB23.254213","P2016",
C00580100,"P80001571","Trump, Donald J.","SCAVINO & ASSOCIATES, LLC",10000,05-OCT-15,"HOPEWELL JUNCTION","NY","12533","STRATEGY CONSULTING","","","SB23","1047287","SB23.249127","P2016",
C00580100,"P80001571","Trump, Donald J.","SCAVINO & ASSOCIATES, LLC",10000,05-NOV-15,"HOPEWELL JUNCTION","NY","12533","STRATEGY CONSULTING","","","SB23","1047287","SB23.249128","P2016",
C00580100,"P80001571","Trump, Donald J.","SCAVINO & ASSOCIATES, LLC",10000,01-DEC-15,"HOPEWELL JUNCTION","NY","12533","STRATEGY CONSULTING","","","SB23","1047287","SB23.249129","P2016",
C00580100,"P80001571","Trump, Donald J.","SCRUGGS, STEPHANI",1500,21-DEC-15,"NEW YORK","NY","10022","PAYROLL","","","SB23","1047287","SB23.249134","P2016",
C00580100,"P80001571","Trump, Donald J.","SCRUGGS, STEPHANI",1500,30-DEC-15,"NEW YORK","NY","10022","PAYROLL","","","SB23","1047287","SB23.249135","P2016",
C00580100,"P80001571","Trump, Donald J.","SEAVER, JEAN",750,30-NOV-15,"NEW YORK","NY","10022","PAYROLL","","","SB23","1047287","SB23.249137","P2016",
C00580100,"P80001571","Trump, Donald J.","SEAVER, JEAN",750,15-DEC-15,"NEW YORK","NY","10022","PAYROLL","","","SB23","1047287","SB23.249138","P2016",
C00580100,"P80001571","Trump, Donald J.","SEAVER, JEAN",750,30-DEC-15,"NEW YORK","NY","10022","PAYROLL","","","SB23","1047287","SB23.249139","P2016",
C00580100,"P80001571","Trump, Donald J.","SERAFINA ON THE RUN",321.54,30-SEP-15,"NEW YORK","NY","10022","MEETING EXPENSE: MEALS [AMEX: SB23.24839","X","","SB23","1047287","SB23.254390","P2016",
C00580100,"P80001571","Trump, Donald J.","SHARKEY, MICHAEL",3745,27-OCT-15,"MAMARONEK","NY","10543","SECURITY SERVICES","","","SB23","1047287","SB23.249146","P2016",
C00580100,"P80001571","Trump, Donald J.","SHARKEY, MICHAEL",1605,04-NOV-15,"MAMARONEK","NY","10543","SECURITY SERVICES","","","SB23","1047287","SB23.249147","P2016",
C00580100,"P80001571","Trump, Donald J.","SHARKEY, MICHAEL",2200,25-NOV-15,"MAMARONEK","NY","10543","SECURITY SERVICES","","","SB23","1047287","SB23.249148","P2016",
C00580100,"P80001571","Trump, Donald J.","SMITH, GAVIN",1000,25-NOV-15,"NEW YORK","NY","10022","PAYROLL","","","SB23","1047287","SB23.249161","P2016",
C00580100,"P80001571","Trump, Donald J.","SMITH, GAVIN",1000,30-NOV-15,"NEW YORK","NY","10022","PAYROLL","","","SB23","1047287","SB23.249162","P2016",
C00580100,"P80001571","Trump, Donald J.","SMITH, GAVIN",1000,15-DEC-15,"NEW YORK","NY","10022","PAYROLL","","","SB23","1047287","SB23.249164","P2016",
C00580100,"P80001571","Trump, Donald J.","SMITH, GAVIN",1000,30-DEC-15,"NEW YORK","NY","10022","PAYROLL","","","SB23","1047287","SB23.249165","P2016",
C00580100,"P80001571","Trump, Donald J.","SMITH AND WOLLENSKY",162,30-OCT-15,"NEW YORK","NY","10022","MEETING EXPENSE: MEALS [AMEX: SB23.24839","X","","SB23","1047287","SB23.255033","P2016",
C00580100,"P80001571","Trump, Donald J.","BYERS, ASHLEY",1500,21-DEC-15,"NEW YORK","NY","10022","PAYROLL","","","SB23","1047287","SB23.248451","P2016",
C00580100,"P80001571","Trump, Donald J.","BYERS, ASHLEY",1500,30-DEC-15,"NEW YORK","NY","10022","PAYROLL","","","SB23","1047287","SB23.248452","P2016",
C00580100,"P80001571","Trump, Donald J.","BYRD, CHARLICE",1250,16-DEC-15,"NEW YORK","NY","10022","PAYROLL","","","SB23","1047287","SB23.248454","P2016",
C00580100,"P80001571","Trump, Donald J.","BYRD, CHARLICE",1250,30-DEC-15,"NEW YORK","NY","10022","PAYROLL","","","SB23","1047287","SB23.248455","P2016",
C00580100,"P80001571","Trump, Donald J.","ADAMS, ASHTON",553.92,25-NOV-15,"NEW YORK","NY","10022","PAYROLL","","","SB23","1047287","SB23.248378","P2016",
C00580100,"P80001571","Trump, Donald J.","ADAMS, ASHTON",1500,30-NOV-15,"NEW YORK","NY","10022","PAYROLL","","","SB23","1047287","SB23.248379","P2016",
C00580100,"P80001571","Trump, Donald J.","ADAMS, ASHTON",1500,15-DEC-15,"NEW YORK","NY","10022","PAYROLL","","","SB23","1047287","SB23.248380","P2016",
C00580100,"P80001571","Trump, Donald J.","ADAMS, ASHTON",1500,30-DEC-15,"NEW YORK","NY","10022","PAYROLL","","","SB23","1047287","SB23.248381","P2016",
C00580100,"P80001571","Trump, Donald J.","ALLTAXI MANAGEMENT",8.16,14-SEP-15,"QUEENS","NY","11101","TRAVEL: GROUND TRANSPORTATION [AMEX: SB2","X","","SB23","1047287","SB23.254132","P2016",
C00580100,"P80001571","Trump, Donald J.","ALLTAXI MANAGEMENT",13.56,18-SEP-15,"QUEENS","NY","11101","TRAVEL: GROUND TRANSPORTATION [AMEX: SB2","X","","SB23","1047287","SB23.254196","P2016",
C00580100,"P80001571","Trump, Donald J.","ALLTAXI MANAGEMENT",23.5,27-SEP-15,"QUEENS","NY","11101","TRAVEL: GROUND TRANSPORTATION [AMEX: SB2","X","","SB23","1047287","SB23.254310","P2016",
C00580100,"P80001571","Trump, Donald J.","ALLTAXI MANAGEMENT",70.01,04-OCT-15,"QUEENS","NY","11101","TRAVEL: GROUND TRANSPORTATION [AMEX: SB2","X","","SB23","1047287","SB23.254469","P2016",
C00580100,"P80001571","Trump, Donald J.","ALLTAXI MANAGEMENT",63.36,11-OCT-15,"QUEENS","NY","11101","TRAVEL: GROUND TRANSPORTATION [AMEX: SB2","X","","SB23","1047287","SB23.254606","P2016",
C00580100,"P80001571","Trump, Donald J.","ALLTAXI MANAGEMENT",17.76,23-OCT-15,"QUEENS","NY","11101","TRAVEL: GROUND TRANSPORTATION [AMEX: SB2","X","","SB23","1047287","SB23.254887","P2016",
C00580100,"P80001571","Trump, Donald J.","ALLTAXI MANAGEMENT",8.16,24-OCT-15,"QUEENS","NY","11101","TRAVEL: GROUND TRANSPORTATION [AMEX: SB2","X","","SB23","1047287","SB23.254912","P2016",
C00580100,"P80001571","Trump, Donald J.","ALLTAXI MANAGEMENT",37.56,31-OCT-15,"QUEENS","NY","11101","TRAVEL: GROUND TRANSPORTATION [AMEX: SB2","X","","SB23","1047287","SB23.255040","P2016",
C00580100,"P80001571","Trump, Donald J.","ORIGINAL RAY'S PIZZA",8.18,09-SEP-15,"NEW YORK","NY","10065","MEETING EXPENSE: MEALS [AMEX: SB23.24838","X","","SB23","1047287","SB23.255482","P2016",
C00580100,"P80001571","Trump, Donald J.","PARK CENTRAL HOTEL",4356.66,13-OCT-15,"NEW YORK","NY","10019","TRAVEL: LODGING [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254639","P2016",
C00580100,"P80001571","Trump, Donald J.","PARK CENTRAL HOTEL",1340.51,14-OCT-15,"NEW YORK","NY","10019","TRAVEL: LODGING [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254668","P2016",
C00580100,"P80001571","Trump, Donald J.","PARK CENTRAL HOTEL",60.04,30-OCT-15,"NEW YORK","NY","10019","TRAVEL: FOOD [AMEX: SB23.248392]","X","","SB23","1047287","SB23.255032","P2016",
C00580100,"P80001571","Trump, Donald J.","PAYNE, LAURA",1000,13-NOV-15,"NEW YORK","NY","10022","PAYROLL","","","SB23","1047287","SB23.249004","P2016",
C00580100,"P80001571","Trump, Donald J.","PAYNE, LAURA",1000,30-NOV-15,"NEW YORK","NY","10022","PAYROLL","","","SB23","1047287","SB23.249005","P2016",
C00580100,"P80001571","Trump, Donald J.","PAYNE, LAURA",1000,15-DEC-15,"NEW YORK","NY","10022","PAYROLL","","","SB23","1047287","SB23.249006","P2016",
C00580100,"P80001571","Trump, Donald J.","PAYNE, LAURA",1000,30-DEC-15,"NEW YORK","NY","10022","PAYROLL","","","SB23","1047287","SB23.249007","P2016",
C00580100,"P80001571","Trump, Donald J.","UHER, GARY RICHARD",4995,02-OCT-15,"MAMARONECK","NY","10543","SECURITY SERVICES","","","SB23","1047287","SB23.249386","P2016",
C00580100,"P80001571","Trump, Donald J.","UHER, GARY RICHARD",3175,13-OCT-15,"MAMARONECK","NY","10543","SECURITY CONSULTING","","","SB23","1047287","SB23.249387","P2016",
C00580100,"P80001571","Trump, Donald J.","UHER, GARY RICHARD",3175,26-OCT-15,"MAMARONECK","NY","10543","SECURITY SERVICES","","","SB23","1047287","SB23.249388","P2016",
C00580100,"P80001571","Trump, Donald J.","UHER, GARY RICHARD",6385,27-OCT-15,"MAMARONECK","NY","10543","SECURITY SERVICES","","","SB23","1047287","SB23.249389","P2016",
C00580100,"P80001571","Trump, Donald J.","UHER, GARY RICHARD",4280,10-NOV-15,"MAMARONECK","NY","10543","SECURITY SERVICES","","","SB23","1047287","SB23.249390","P2016",
C00580100,"P80001571","Trump, Donald J.","SUNNYS LIMOSUINE",664.86,15-DEC-15,"LONG ISLAND CITY","NY","11101","TRAVEL: GROUND TRANSPORTATION [AMEX: SB2","X","","SB23","1051572","SB23.289766","P2016",
C00580100,"P80001571","Trump, Donald J.","SWOPE, ROBERT",2000,14-JAN-16,"NEW YORK","NY","10022","PAYROLL","","","SB23","1051572","SB23.289318","P2016",
C00580100,"P80001571","Trump, Donald J.","SWOPE, ROBERT",2000,29-JAN-16,"NEW YORK","NY","10022","PAYROLL","","","SB23","1051572","SB23.289417","P2016",
C00580100,"P80001571","Trump, Donald J.","TRUMP SOHO",810.24,05-JAN-16,"NEW YORK","NY","10013","TRAVEL: LODGING","","","SB23","1051572","SB23.289588","P2016",
C00580100,"P80001571","Trump, Donald J.","TRUMP TOWER COMMERCIAL LLC",35457.5,04-JAN-16,"HICKSVILLE","NY","11802","RENT AND UTILITIES","","","SB23","1051572","SB23.289486","P2016",
C00580100,"P80001571","Trump, Donald J.","TRUMP TOWER COMMERCIAL LLC",35457.5,30-JAN-16,"HICKSVILLE","NY","11802","RENT AND UTILITIES","","","SB23","1051572","SB23.289487","P2016",
